material,material_category,old_material_number,procurement_group,container_reqmts,heel_type,upper_material,lining_material,in_sole_material,assortment_group,material_description,material_group,x_plant_matl_status,description,ext_material_group,brand,characteristic_value,color_number,color_name,characteristic_value,characteristic_value,item_type,text_lab_engineering_office,condition_amount
127-202851-004,2,202851,90H,KI,,,,,,"127-202851, 6, BEIGE\RED, 1",M70001903,5,NOT ASSIGNED,127,CRC,FE,89,BEIGE\RED,6,1,17,PLASTIC-BRANDED,2495
127-202851-005,2,202851,90H,KI,,,,,,"127-202851, 8, BEIGE\RED, 1",M70001903,5,NOT ASSIGNED,127,CRC,FE,89,BEIGE\RED,8,1,17,PLASTIC-BRANDED,2495
127-202851-006,2,202851,90H,KI,,,,,,"127-202851, 1, BEIGE\RED, 1",M70001903,5,NOT ASSIGNED,127,CRC,FE,89,BEIGE\RED,1,1,17,PLASTIC-BRANDED,2495
127-202851-007,2,202851,90H,KI,,,,,,"127-202851, 2, BEIGE\RED, 1",M70001903,5,NOT ASSIGNED,127,CRC,FE,89,BEIGE\RED,2,1,17,PLASTIC-BRANDED,2495
127-202851-008,2,202851,90H,KI,,,,,,"127-202851, 3, BEIGE\RED, 1",M70001903,5,NOT ASSIGNED,127,CRC,FE,89,BEIGE\RED,3,1,17,PLASTIC-BRANDED,2495
127-202871,1,202871,,KI,NULL,NA,NA,,,127-202871,M70001907,,,127,CRC,,0,,,,17,PLASTIC-BRANDED,0
127-202871-001,2,202871,410,KI,,,,,,"127-202871, 10, BLUE/NAVY, 1",M70001907,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,10,1,17,PLASTIC-BRANDED,1095
127-202871-002,2,202871,410,KI,,,,,,"127-202871, 11, BLUE/NAVY, 1",M70001907,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,11,1,17,PLASTIC-BRANDED,1095
127-202871-003,2,202871,410,KI,,,,,,"127-202871, 12, BLUE/NAVY, 1",M70001907,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,12,1,17,PLASTIC-BRANDED,1095
127-202871-004,2,202871,410,KI,,,,,,"127-202871, 13, BLUE/NAVY, 1",M70001907,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,13,1,17,PLASTIC-BRANDED,1095
127-202871-005,2,202871,410,KI,,,,,,"127-202871, 6, BLUE/NAVY, 1",M70001907,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,6,1,17,PLASTIC-BRANDED,1095
127-202871-006,2,202871,410,KI,,,,,,"127-202871, 7, BLUE/NAVY, 1",M70001907,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,7,1,17,PLASTIC-BRANDED,1095
127-202871-007,2,202871,410,KI,,,,,,"127-202871, 8, BLUE/NAVY, 1",M70001907,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,8,1,17,PLASTIC-BRANDED,1095
127-202871-008,2,202871,410,KI,,,,,,"127-202871, 9, BLUE/NAVY, 1",M70001907,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,9,1,17,PLASTIC-BRANDED,1095
127-202871-009,2,202871,410,KI,,,,,,"127-202871, 1, BLUE/NAVY, 1",M70001907,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,1,1,17,PLASTIC-BRANDED,1095
127-202871-010,2,202871,410,KI,,,,,,"127-202871, 2, BLUE/NAVY, 1",M70001907,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,2,1,17,PLASTIC-BRANDED,1095
127-202871-011,2,202871,410,KI,,,,,,"127-202871, 3, BLUE/NAVY, 1",M70001907,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,3,1,17,PLASTIC-BRANDED,1095
127-202871-012,2,202871,6X0,KI,,,,,,"127-202871, 10, PINK, 1",M70001907,5,NOT ASSIGNED,127,CRC,P,24,PINK,10,1,17,PLASTIC-BRANDED,1095
127-202871-013,2,202871,6X0,KI,,,,,,"127-202871, 11, PINK, 1",M70001907,5,NOT ASSIGNED,127,CRC,P,24,PINK,11,1,17,PLASTIC-BRANDED,1095
127-202871-014,2,202871,6X0,KI,,,,,,"127-202871, 12, PINK, 1",M70001907,5,NOT ASSIGNED,127,CRC,P,24,PINK,12,1,17,PLASTIC-BRANDED,1095
127-202871-015,2,202871,6X0,KI,,,,,,"127-202871, 13, PINK, 1",M70001907,5,NOT ASSIGNED,127,CRC,P,24,PINK,13,1,17,PLASTIC-BRANDED,1095
127-202871-016,2,202871,6X0,KI,,,,,,"127-202871, 6, PINK, 1",M70001907,5,NOT ASSIGNED,127,CRC,P,24,PINK,6,1,17,PLASTIC-BRANDED,1095
127-202871-017,2,202871,6X0,KI,,,,,,"127-202871, 7, PINK, 1",M70001907,5,NOT ASSIGNED,127,CRC,P,24,PINK,7,1,17,PLASTIC-BRANDED,1095
127-202871-018,2,202871,6X0,KI,,,,,,"127-202871, 8, PINK, 1",M70001907,5,NOT ASSIGNED,127,CRC,P,24,PINK,8,1,17,PLASTIC-BRANDED,1095
127-202871-019,2,202871,6X0,KI,,,,,,"127-202871, 9, PINK, 1",M70001907,5,NOT ASSIGNED,127,CRC,P,24,PINK,9,1,17,PLASTIC-BRANDED,1095
127-202871-020,2,202871,6X0,KI,,,,,,"127-202871, 1, PINK, 1",M70001907,5,NOT ASSIGNED,127,CRC,P,24,PINK,1,1,17,PLASTIC-BRANDED,1095
127-202871-021,2,202871,6X0,KI,,,,,,"127-202871, 2, PINK, 1",M70001907,5,NOT ASSIGNED,127,CRC,P,24,PINK,2,1,17,PLASTIC-BRANDED,1095
127-202871-022,2,202871,6X0,KI,,,,,,"127-202871, 3, PINK, 1",M70001907,5,NOT ASSIGNED,127,CRC,P,24,PINK,3,1,17,PLASTIC-BRANDED,1095
127-202871-023,2,202871,456,KI,,,,,,"127-202871, 10, LIGHT BLUE, 1",M70001907,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,10,1,17,PLASTIC-BRANDED,1095
127-202871-024,2,202871,456,KI,,,,,,"127-202871, 11, LIGHT BLUE, 1",M70001907,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,11,1,17,PLASTIC-BRANDED,1095
127-202871-025,2,202871,456,KI,,,,,,"127-202871, 12, LIGHT BLUE, 1",M70001907,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,12,1,17,PLASTIC-BRANDED,1095
127-202871-026,2,202871,456,KI,,,,,,"127-202871, 13, LIGHT BLUE, 1",M70001907,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,13,1,17,PLASTIC-BRANDED,1095
127-202871-027,2,202871,456,KI,,,,,,"127-202871, 6, LIGHT BLUE, 1",M70001907,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,6,1,17,PLASTIC-BRANDED,1095
127-202871-028,2,202871,456,KI,,,,,,"127-202871, 7, LIGHT BLUE, 1",M70001907,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,7,1,17,PLASTIC-BRANDED,1095
127-202871-029,2,202871,456,KI,,,,,,"127-202871, 8, LIGHT BLUE, 1",M70001907,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,8,1,17,PLASTIC-BRANDED,1095
127-202871-030,2,202871,456,KI,,,,,,"127-202871, 9, LIGHT BLUE, 1",M70001907,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,9,1,17,PLASTIC-BRANDED,1095
127-202871-031,2,202871,456,KI,,,,,,"127-202871, 1, LIGHT BLUE, 1",M70001907,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,1,1,17,PLASTIC-BRANDED,1095
127-202871-032,2,202871,456,KI,,,,,,"127-202871, 2, LIGHT BLUE, 1",M70001907,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,2,1,17,PLASTIC-BRANDED,1095
127-202871-033,2,202871,456,KI,,,,,,"127-202871, 3, LIGHT BLUE, 1",M70001907,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,3,1,17,PLASTIC-BRANDED,1095
127-202871-034,2,202871,817,KI,,,,,,"127-202871, 10, ORANGE, 1",M70001907,5,NOT ASSIGNED,127,CRC,O,25,ORANGE,10,1,17,PLASTIC-BRANDED,1095
127-202871-035,2,202871,817,KI,,,,,,"127-202871, 11, ORANGE, 1",M70001907,5,NOT ASSIGNED,127,CRC,O,25,ORANGE,11,1,17,PLASTIC-BRANDED,1095
127-202871-036,2,202871,817,KI,,,,,,"127-202871, 12, ORANGE, 1",M70001907,5,NOT ASSIGNED,127,CRC,O,25,ORANGE,12,1,17,PLASTIC-BRANDED,1095
127-202871-037,2,202871,817,KI,,,,,,"127-202871, 13, ORANGE, 1",M70001907,5,NOT ASSIGNED,127,CRC,O,25,ORANGE,13,1,17,PLASTIC-BRANDED,1095
127-202871-038,2,202871,817,KI,,,,,,"127-202871, 6, ORANGE, 1",M70001907,5,NOT ASSIGNED,127,CRC,O,25,ORANGE,6,1,17,PLASTIC-BRANDED,1095
127-202871-039,2,202871,817,KI,,,,,,"127-202871, 7, ORANGE, 1",M70001907,5,NOT ASSIGNED,127,CRC,O,25,ORANGE,7,1,17,PLASTIC-BRANDED,1095
127-202871-040,2,202871,817,KI,,,,,,"127-202871, 8, ORANGE, 1",M70001907,5,NOT ASSIGNED,127,CRC,O,25,ORANGE,8,1,17,PLASTIC-BRANDED,1095
127-202871-041,2,202871,817,KI,,,,,,"127-202871, 9, ORANGE, 1",M70001907,5,NOT ASSIGNED,127,CRC,O,25,ORANGE,9,1,17,PLASTIC-BRANDED,1095
127-202871-042,2,202871,817,KI,,,,,,"127-202871, 1, ORANGE, 1",M70001907,5,NOT ASSIGNED,127,CRC,O,25,ORANGE,1,1,17,PLASTIC-BRANDED,1095
127-202871-043,2,202871,817,KI,,,,,,"127-202871, 2, ORANGE, 1",M70001907,5,NOT ASSIGNED,127,CRC,O,25,ORANGE,2,1,17,PLASTIC-BRANDED,1095
127-202871-044,2,202871,817,KI,,,,,,"127-202871, 3, ORANGE, 1",M70001907,5,NOT ASSIGNED,127,CRC,O,25,ORANGE,3,1,17,PLASTIC-BRANDED,1095
127-202881,1,202881,,KI,NULL,NA,NA,,,127-202881,M70001904,,,127,CRC,,0,,,,17,PLASTIC-BRANDED,0
127-202881-001,2,202881,4AX,KI,,,,,,"127-202881, 10, LIGHT BLUE, 1",M70001904,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,10,1,17,PLASTIC-BRANDED,3495
127-202881-002,2,202881,4AX,KI,,,,,,"127-202881, 11, LIGHT BLUE, 1",M70001904,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,11,1,17,PLASTIC-BRANDED,3495
127-202881-003,2,202881,4AX,KI,,,,,,"127-202881, 12, LIGHT BLUE, 1",M70001904,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,12,1,17,PLASTIC-BRANDED,3495
127-202881-004,2,202881,4AX,KI,,,,,,"127-202881, 13, LIGHT BLUE, 1",M70001904,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,13,1,17,PLASTIC-BRANDED,3495
127-202881-005,2,202881,4AX,KI,,,,,,"127-202881, 6, LIGHT BLUE, 1",M70001904,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,6,1,17,PLASTIC-BRANDED,3495
127-202881-006,2,202881,4AX,KI,,,,,,"127-202881, 7, LIGHT BLUE, 1",M70001904,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,7,1,17,PLASTIC-BRANDED,3495
127-202881-007,2,202881,4AX,KI,,,,,,"127-202881, 8, LIGHT BLUE, 1",M70001904,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,8,1,17,PLASTIC-BRANDED,3495
127-202881-008,2,202881,4AX,KI,,,,,,"127-202881, 9, LIGHT BLUE, 1",M70001904,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,9,1,17,PLASTIC-BRANDED,3495
127-202881-009,2,202881,4AX,KI,,,,,,"127-202881, 1, LIGHT BLUE, 1",M70001904,5,NOT ASSIGNED,127,CRC,LD,32,LIGHT BLUE,1,1,17,PLASTIC-BRANDED,3495
127-202884,1,202884,,KG,NULL,NA,NA,,,127-202884,M70001915,,,127,CRC,,0,,,,17,PLASTIC-BRANDED,0
127-202884-001,2,202884,40,KG,,,,,,"127-202884, 10, SILVER, 1",M70001915,5,NOT ASSIGNED,127,CRC,SS,27,SILVER,10,1,17,PLASTIC-BRANDED,1995
127-202884-002,2,202884,40,KG,,,,,,"127-202884, 11, SILVER, 1",M70001915,5,NOT ASSIGNED,127,CRC,SS,27,SILVER,11,1,17,PLASTIC-BRANDED,1995
127-202884-003,2,202884,40,KG,,,,,,"127-202884, 12, SILVER, 1",M70001915,5,NOT ASSIGNED,127,CRC,SS,27,SILVER,12,1,17,PLASTIC-BRANDED,1995
127-202884-004,2,202884,40,KG,,,,,,"127-202884, 13, SILVER, 1",M70001915,5,NOT ASSIGNED,127,CRC,SS,27,SILVER,13,1,17,PLASTIC-BRANDED,1995
127-202884-005,2,202884,40,KG,,,,,,"127-202884, 4, SILVER, 1",M70001915,5,NOT ASSIGNED,127,CRC,SS,27,SILVER,4,1,17,PLASTIC-BRANDED,1995
127-202884-006,2,202884,40,KG,,,,,,"127-202884, 5, SILVER, 1",M70001915,5,NOT ASSIGNED,127,CRC,SS,27,SILVER,5,1,17,PLASTIC-BRANDED,1995
127-202884-007,2,202884,40,KG,,,,,,"127-202884, 6, SILVER, 1",M70001915,5,NOT ASSIGNED,127,CRC,SS,27,SILVER,6,1,17,PLASTIC-BRANDED,1995
127-202884-008,2,202884,40,KG,,,,,,"127-202884, 7, SILVER, 1",M70001915,5,NOT ASSIGNED,127,CRC,SS,27,SILVER,7,1,17,PLASTIC-BRANDED,1995
127-202884-009,2,202884,40,KG,,,,,,"127-202884, 8, SILVER, 1",M70001915,5,NOT ASSIGNED,127,CRC,SS,27,SILVER,8,1,17,PLASTIC-BRANDED,1995
127-202884-010,2,202884,40,KG,,,,,,"127-202884, 9, SILVER, 1",M70001915,5,NOT ASSIGNED,127,CRC,SS,27,SILVER,9,1,17,PLASTIC-BRANDED,1995
127-202884-011,2,202884,40,KG,,,,,,"127-202884, 1, SILVER, 1",M70001915,5,NOT ASSIGNED,127,CRC,SS,27,SILVER,1,1,17,PLASTIC-BRANDED,1995
127-202884-012,2,202884,40,KG,,,,,,"127-202884, 2, SILVER, 1",M70001915,5,NOT ASSIGNED,127,CRC,SS,27,SILVER,2,1,17,PLASTIC-BRANDED,1995
127-202884-013,2,202884,40,KG,,,,,,"127-202884, 3, SILVER, 1",M70001915,5,NOT ASSIGNED,127,CRC,SS,27,SILVER,3,1,17,PLASTIC-BRANDED,1995
127-202884-014,2,202884,90Q,KG,,,,,,"127-202884, 10, PINK/MULTY, 1",M70001915,5,NOT ASSIGNED,127,CRC,PM,74,PINK/MULTY,10,1,17,PLASTIC-BRANDED,1995
127-202884-015,2,202884,90Q,KG,,,,,,"127-202884, 11, PINK/MULTY, 1",M70001915,5,NOT ASSIGNED,127,CRC,PM,74,PINK/MULTY,11,1,17,PLASTIC-BRANDED,1995
127-202884-016,2,202884,90Q,KG,,,,,,"127-202884, 12, PINK/MULTY, 1",M70001915,5,NOT ASSIGNED,127,CRC,PM,74,PINK/MULTY,12,1,17,PLASTIC-BRANDED,1995
127-202884-017,2,202884,90Q,KG,,,,,,"127-202884, 13, PINK/MULTY, 1",M70001915,5,NOT ASSIGNED,127,CRC,PM,74,PINK/MULTY,13,1,17,PLASTIC-BRANDED,1995
127-202884-018,2,202884,90Q,KG,,,,,,"127-202884, 4, PINK/MULTY, 1",M70001915,5,NOT ASSIGNED,127,CRC,PM,74,PINK/MULTY,4,1,17,PLASTIC-BRANDED,1995
127-202884-019,2,202884,90Q,KG,,,,,,"127-202884, 5, PINK/MULTY, 1",M70001915,5,NOT ASSIGNED,127,CRC,PM,74,PINK/MULTY,5,1,17,PLASTIC-BRANDED,1995
127-202884-020,2,202884,90Q,KG,,,,,,"127-202884, 6, PINK/MULTY, 1",M70001915,5,NOT ASSIGNED,127,CRC,PM,74,PINK/MULTY,6,1,17,PLASTIC-BRANDED,1995
127-202884-021,2,202884,90Q,KG,,,,,,"127-202884, 7, PINK/MULTY, 1",M70001915,5,NOT ASSIGNED,127,CRC,PM,74,PINK/MULTY,7,1,17,PLASTIC-BRANDED,1995
127-202884-022,2,202884,90Q,KG,,,,,,"127-202884, 8, PINK/MULTY, 1",M70001915,5,NOT ASSIGNED,127,CRC,PM,74,PINK/MULTY,8,1,17,PLASTIC-BRANDED,1995
127-202884-023,2,202884,90Q,KG,,,,,,"127-202884, 9, PINK/MULTY, 1",M70001915,5,NOT ASSIGNED,127,CRC,PM,74,PINK/MULTY,9,1,17,PLASTIC-BRANDED,1995
127-202884-024,2,202884,90Q,KG,,,,,,"127-202884, 1, PINK/MULTY, 1",M70001915,5,NOT ASSIGNED,127,CRC,PM,74,PINK/MULTY,1,1,17,PLASTIC-BRANDED,1995
127-202884-025,2,202884,90Q,KG,,,,,,"127-202884, 2, PINK/MULTY, 1",M70001915,5,NOT ASSIGNED,127,CRC,PM,74,PINK/MULTY,2,1,17,PLASTIC-BRANDED,1995
127-202884-026,2,202884,90Q,KG,,,,,,"127-202884, 3, PINK/MULTY, 1",M70001915,5,NOT ASSIGNED,127,CRC,PM,74,PINK/MULTY,3,1,17,PLASTIC-BRANDED,1995
127-202885,1,202885,,KI,NULL,NA,NA,,,127-202885,M70001902,,,127,CRC,,0,,,,17,PLASTIC-BRANDED,0
127-202885-001,2,202885,3P7,KI,,,,,,"127-202885, 10, TURQIUS, 1",M70001902,5,NOT ASSIGNED,127,CRC,TURQ,83,TURQIUS,10,1,17,PLASTIC-BRANDED,1795
127-202885-002,2,202885,3P7,KI,,,,,,"127-202885, 11, TURQIUS, 1",M70001902,5,NOT ASSIGNED,127,CRC,TURQ,83,TURQIUS,11,1,17,PLASTIC-BRANDED,1795
127-202885-003,2,202885,3P7,KI,,,,,,"127-202885, 12, TURQIUS, 1",M70001902,5,NOT ASSIGNED,127,CRC,TURQ,83,TURQIUS,12,1,17,PLASTIC-BRANDED,1795
127-202885-004,2,202885,3P7,KI,,,,,,"127-202885, 13, TURQIUS, 1",M70001902,5,NOT ASSIGNED,127,CRC,TURQ,83,TURQIUS,13,1,17,PLASTIC-BRANDED,1795
127-202885-005,2,202885,3P7,KI,,,,,,"127-202885, 4, TURQIUS, 1",M70001902,5,NOT ASSIGNED,127,CRC,TURQ,83,TURQIUS,4,1,17,PLASTIC-BRANDED,1795
127-202885-006,2,202885,3P7,KI,,,,,,"127-202885, 5, TURQIUS, 1",M70001902,5,NOT ASSIGNED,127,CRC,TURQ,83,TURQIUS,5,1,17,PLASTIC-BRANDED,1795
127-202885-007,2,202885,3P7,KI,,,,,,"127-202885, 6, TURQIUS, 1",M70001902,5,NOT ASSIGNED,127,CRC,TURQ,83,TURQIUS,6,1,17,PLASTIC-BRANDED,1795
127-202885-008,2,202885,3P7,KI,,,,,,"127-202885, 7, TURQIUS, 1",M70001902,5,NOT ASSIGNED,127,CRC,TURQ,83,TURQIUS,7,1,17,PLASTIC-BRANDED,1795
127-202885-009,2,202885,3P7,KI,,,,,,"127-202885, 8, TURQIUS, 1",M70001902,5,NOT ASSIGNED,127,CRC,TURQ,83,TURQIUS,8,1,17,PLASTIC-BRANDED,1795
127-202885-010,2,202885,3P7,KI,,,,,,"127-202885, 9, TURQIUS, 1",M70001902,5,NOT ASSIGNED,127,CRC,TURQ,83,TURQIUS,9,1,17,PLASTIC-BRANDED,1795
127-202885-011,2,202885,3P7,KI,,,,,,"127-202885, 1, TURQIUS, 1",M70001902,5,NOT ASSIGNED,127,CRC,TURQ,83,TURQIUS,1,1,17,PLASTIC-BRANDED,1795
127-202885-012,2,202885,3P7,KI,,,,,,"127-202885, 2, TURQIUS, 1",M70001902,5,NOT ASSIGNED,127,CRC,TURQ,83,TURQIUS,2,1,17,PLASTIC-BRANDED,1795
127-202885-013,2,202885,3P7,KI,,,,,,"127-202885, 3, TURQIUS, 1",M70001902,5,NOT ASSIGNED,127,CRC,TURQ,83,TURQIUS,3,1,17,PLASTIC-BRANDED,1795
127-202885-014,2,202885,652,KI,,,,,,"127-202885, 10, RANI PINK, 1",M70001902,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,10,1,17,PLASTIC-BRANDED,1795
127-202885-015,2,202885,652,KI,,,,,,"127-202885, 11, RANI PINK, 1",M70001902,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,11,1,17,PLASTIC-BRANDED,1795
127-202885-016,2,202885,652,KI,,,,,,"127-202885, 12, RANI PINK, 1",M70001902,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,12,1,17,PLASTIC-BRANDED,1795
127-202885-017,2,202885,652,KI,,,,,,"127-202885, 13, RANI PINK, 1",M70001902,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,13,1,17,PLASTIC-BRANDED,1795
127-202885-018,2,202885,652,KI,,,,,,"127-202885, 4, RANI PINK, 1",M70001902,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,4,1,17,PLASTIC-BRANDED,1795
127-202885-019,2,202885,652,KI,,,,,,"127-202885, 5, RANI PINK, 1",M70001902,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,5,1,17,PLASTIC-BRANDED,1795
127-202885-020,2,202885,652,KI,,,,,,"127-202885, 6, RANI PINK, 1",M70001902,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,6,1,17,PLASTIC-BRANDED,1795
127-202885-021,2,202885,652,KI,,,,,,"127-202885, 7, RANI PINK, 1",M70001902,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,7,1,17,PLASTIC-BRANDED,1795
127-202885-022,2,202885,652,KI,,,,,,"127-202885, 8, RANI PINK, 1",M70001902,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,8,1,17,PLASTIC-BRANDED,1795
127-202885-023,2,202885,652,KI,,,,,,"127-202885, 9, RANI PINK, 1",M70001902,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,9,1,17,PLASTIC-BRANDED,1795
127-202885-024,2,202885,652,KI,,,,,,"127-202885, 1, RANI PINK, 1",M70001902,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,1,1,17,PLASTIC-BRANDED,1795
127-202885-025,2,202885,652,KI,,,,,,"127-202885, 2, RANI PINK, 1",M70001902,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,2,1,17,PLASTIC-BRANDED,1795
127-202885-026,2,202885,652,KI,,,,,,"127-202885, 3, RANI PINK, 1",M70001902,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,3,1,17,PLASTIC-BRANDED,1795
127-202887,1,202887,,KG,NULL,NA,NA,,,127-202887,M70001918,,,127,CRC,,0,,,,17,PLASTIC-BRANDED,0
127-202887-001,2,202887,42T,KG,,,,,,"127-202887, 10, BLUE/NAVY, 1",M70001918,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,10,1,17,PLASTIC-BRANDED,1795
127-202887-002,2,202887,42T,KG,,,,,,"127-202887, 11, BLUE/NAVY, 1",M70001918,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,11,1,17,PLASTIC-BRANDED,1795
127-202887-003,2,202887,42T,KG,,,,,,"127-202887, 12, BLUE/NAVY, 1",M70001918,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,12,1,17,PLASTIC-BRANDED,1795
127-202887-004,2,202887,42T,KG,,,,,,"127-202887, 13, BLUE/NAVY, 1",M70001918,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,13,1,17,PLASTIC-BRANDED,1795
127-202887-005,2,202887,42T,KG,,,,,,"127-202887, 4, BLUE/NAVY, 1",M70001918,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,4,1,17,PLASTIC-BRANDED,1795
127-202887-006,2,202887,42T,KG,,,,,,"127-202887, 5, BLUE/NAVY, 1",M70001918,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,5,1,17,PLASTIC-BRANDED,1795
127-202887-007,2,202887,42T,KG,,,,,,"127-202887, 6, BLUE/NAVY, 1",M70001918,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,6,1,17,PLASTIC-BRANDED,1795
127-202887-008,2,202887,42T,KG,,,,,,"127-202887, 7, BLUE/NAVY, 1",M70001918,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,7,1,17,PLASTIC-BRANDED,1795
127-202887-009,2,202887,42T,KG,,,,,,"127-202887, 8, BLUE/NAVY, 1",M70001918,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,8,1,17,PLASTIC-BRANDED,1795
127-202887-010,2,202887,42T,KG,,,,,,"127-202887, 9, BLUE/NAVY, 1",M70001918,5,NOT ASSIGNED,127,CRC,DN,17,BLUE/NAVY,9,1,17,PLASTIC-BRANDED,1795
127-202887-011,2,202887,629,KG,,,,,,"127-202887, 10, RANI PINK, 1",M70001918,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,10,1,17,PLASTIC-BRANDED,1795
127-202887-012,2,202887,629,KG,,,,,,"127-202887, 11, RANI PINK, 1",M70001918,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,11,1,17,PLASTIC-BRANDED,1795
127-202887-013,2,202887,629,KG,,,,,,"127-202887, 12, RANI PINK, 1",M70001918,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,12,1,17,PLASTIC-BRANDED,1795
127-202887-014,2,202887,629,KG,,,,,,"127-202887, 13, RANI PINK, 1",M70001918,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,13,1,17,PLASTIC-BRANDED,1795
127-202887-015,2,202887,629,KG,,,,,,"127-202887, 4, RANI PINK, 1",M70001918,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,4,1,17,PLASTIC-BRANDED,1795
127-202887-016,2,202887,629,KG,,,,,,"127-202887, 5, RANI PINK, 1",M70001918,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,5,1,17,PLASTIC-BRANDED,1795
127-202887-017,2,202887,629,KG,,,,,,"127-202887, 6, RANI PINK, 1",M70001918,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,6,1,17,PLASTIC-BRANDED,1795
127-202887-018,2,202887,629,KG,,,,,,"127-202887, 7, RANI PINK, 1",M70001918,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,7,1,17,PLASTIC-BRANDED,1795
127-202887-019,2,202887,629,KG,,,,,,"127-202887, 8, RANI PINK, 1",M70001918,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,8,1,17,PLASTIC-BRANDED,1795
127-202887-020,2,202887,629,KG,,,,,,"127-202887, 9, RANI PINK, 1",M70001918,5,NOT ASSIGNED,127,CRC,RP,48,RANI PINK,9,1,17,PLASTIC-BRANDED,1795
127-203011,1,203011,,KI,NULL,NA,NA,,,127-203011,M70001904,,,127,CRC,,0,,,,17,PLASTIC-BRANDED,0
127-203011-001,2,203011,5K2,KI,,,,,,"127-203011, 10, PURPLE/MUL, 1",M70001904,5,NOT ASSIGNED,127,CRC,QM,75,PURPLE/MUL,10,1,17,PLASTIC-BRANDED,3495
127-203011-002,2,203011,5K2,KI,,,,,,"127-203011, 11, PURPLE/MUL, 1",M70001904,5,NOT ASSIGNED,127,CRC,QM,75,PURPLE/MUL,11,1,17,PLASTIC-BRANDED,3495
